0.000000	1.000000	0.000000	0.000000	
0.009900	1.060844	-0.042819	0.001052	
0.019900	1.140364	-0.092897	0.002132	
0.029900	1.216294	-0.151275	0.003244	
0.039900	1.299241	-0.218371	0.004386	
0.049900	1.385345	-0.295944	0.005563	
0.059900	1.466883	-0.384168	0.006772	
0.069900	1.549111	-0.482932	0.008013	
0.079900	1.636377	-0.594483	0.009289	
0.089900	1.731294	-0.719543	0.010601	
0.099900	1.831484	-0.860334	0.011953	
0.109900	1.923201	-1.017196	0.013342	
0.119900	2.021619	-1.190697	0.014770	
0.129900	2.112169	-1.381577	0.016235	
0.139900	2.206900	-1.590115	0.017738	
0.149900	2.300165	-1.816999	0.019277	
0.159900	2.383518	-2.061993	0.020852	
0.169900	2.475678	-2.325210	0.022462	
0.179900	2.565394	-2.608072	0.024107	
0.189900	2.649024	-2.910638	0.025788	
0.199900	2.729290	-3.231476	0.027501	
0.209900	2.786935	-3.567538	0.029241	
0.219900	2.849647	-3.918103	0.031006	
0.229900	2.907863	-4.281715	0.032795	
0.239900	2.957403	-4.656921	0.034604	
0.249900	3.001568	-5.042548	0.036433	
0.259900	3.031140	-5.436226	0.038277	
0.269900	3.054268	-5.832662	0.040130	
0.279900	3.078724	-6.232799	0.041993	
0.289900	3.106721	-6.636570	0.043866	
0.299900	3.125012	-7.043210	0.045747	
0.309900	3.129114	-7.448846	0.047632	
0.319900	3.129108	-7.851828	0.049519	
0.329900	3.130146	-8.251401	0.051406	
0.339900	3.118582	-8.645087	0.053291	
0.349900	3.108159	-9.031593	0.055171	
0.359900	3.101201	-9.410697	0.057047	
0.369900	3.084936	-9.783207	0.058918	
0.379900	3.063605	-10.146140	0.060782	
0.389900	3.038238	-10.497999	0.062636	
0.399900	3.019931	-10.840592	0.064482	
0.409900	2.994293	-11.172843	0.066318	
0.419900	2.966719	-11.493417	0.068143	
0.429900	2.955962	-11.805346	0.069961	
0.439900	2.937025	-12.109794	0.071772	
0.449900	2.903848	-12.403790	0.073573	
0.459900	2.877191	-12.685624	0.075362	
0.469900	2.844280	-12.957138	0.077139	
0.479900	2.818395	-13.216353	0.078903	
0.489900	2.785021	-13.464969	0.080655	
0.499900	2.747430	-13.701600	0.082393	
0.509900	2.706711	-13.924930	0.084115	
0.519900	2.671945	-14.135791	0.085821	
0.529900	2.642123	-14.337331	0.087517	
0.539900	2.593909	-14.525887	0.089196	
0.549900	2.557618	-14.701740	0.090857	
0.559900	2.516305	-14.865819	0.092503	
0.569900	2.472859	-15.018340	0.094133	
0.579900	2.434138	-15.158763	0.095745	
0.589900	2.378065	-15.285884	0.097338	
0.599900	2.326146	-15.398689	0.098908	
0.609900	2.284463	-15.499808	0.100460	
0.619900	2.238278	-15.590422	0.101995	
0.629900	2.183437	-15.668516	0.103509	
0.639900	2.137262	-15.734953	0.105003	
0.649900	2.084079	-15.790631	0.106478	
0.659900	2.032965	-15.833920	0.107930	
0.669900	1.969303	-15.865466	0.109359	
0.679900	1.900715	-15.883644	0.110761	
0.689900	1.840659	-15.889838	0.112139	
0.699900	1.785519	-15.885502	0.113493	
0.709900	1.723658	-15.871105	0.114824	
0.719900	1.655422	-15.845235	0.116129	
0.729900	1.593286	-15.809157	0.117407	
0.739900	1.524562	-15.762543	0.118658	
0.749900	1.447513	-15.705638	0.119881	
0.759900	1.376551	-15.638488	0.121073	
0.769900	1.297267	-15.561930	0.122236	
0.779900	1.212497	-15.475738	0.123366	
0.789900	1.142742	-15.380991	0.124466	
0.799900	1.060929	-15.278426	0.125534	
0.809900	0.979161	-15.168073	0.126569	
0.819900	0.890966	-15.050737	0.127570	
0.829900	0.796059	-14.926361	0.128534	
0.839900	0.708155	-14.796169	0.129463	
0.849900	0.620272	-14.661084	0.130356	
0.859900	0.522680	-14.521549	0.131212	
0.869900	0.425958	-14.378449	0.132029	
0.879900	0.334085	-14.232588	0.132807	
0.889900	0.233039	-14.085199	0.133549	
0.899900	0.136102	-13.936842	0.134250	
0.909900	0.038476	-13.788646	0.134912	
0.919900	-0.056154	-13.641536	0.135537	
0.929900	-0.141915	-13.496372	0.136124	
0.939900	-0.236684	-13.354002	0.136674	
0.949900	-0.324830	-13.215149	0.137188	
0.959900	-0.409023	-13.080482	0.137667	
0.969900	-0.490417	-12.950540	0.138112	
0.979900	-0.564498	-12.825642	0.138527	
0.989900	-0.637376	-12.706195	0.138912	
0.999900	-0.701812	-12.592283	0.139269	
1.009900	-0.760576	-12.483709	0.139603	
1.019900	-0.813134	-12.380272	0.139914	
1.029900	-0.860481	-12.282130	0.140205	
1.039900	-0.905705	-12.188951	0.140477	
1.049900	-0.953207	-12.100837	0.140731	
1.059900	-0.989120	-12.017567	0.140967	
1.069900	-1.022262	-11.938316	0.141191	
1.079900	-1.040041	-11.862637	0.141404	
1.089900	-1.075391	-11.790266	0.141607	
1.099900	-1.098554	-11.721426	0.141799	
1.109900	-1.110426	-11.655542	0.141983	
1.119900	-1.125809	-11.591868	0.142162	
1.129900	-1.150130	-11.530964	0.142332	
1.139900	-1.166721	-11.472730	0.142496	
1.149900	-1.178784	-11.416929	0.142653	
1.159900	-1.182362	-11.362610	0.142807	
1.169900	-1.191652	-11.309734	0.142958	
1.179900	-1.192212	-11.257860	0.143107	
1.189900	-1.190789	-11.206369	0.143256	
1.199900	-1.189879	-11.155441	0.143406	
1.209900	-1.189012	-11.104700	0.143556	
1.219900	-1.181384	-11.054027	0.143708	
1.229900	-1.186899	-11.003950	0.143860	
1.239900	-1.188222	-10.954477	0.144011	
1.249900	-1.186128	-10.905801	0.144161	
1.259900	-1.187182	-10.857663	0.144311	
1.269900	-1.182539	-10.809789	0.144462	
1.279900	-1.182306	-10.761888	0.144614	
1.289900	-1.178408	-10.714211	0.144768	
1.299900	-1.182952	-10.667153	0.144920	
1.309900	-1.178518	-10.620385	0.145074	
1.319900	-1.184557	-10.574200	0.145227	
1.329900	-1.177206	-10.528333	0.145380	
1.339900	-1.176573	-10.482629	0.145534	
1.349900	-1.173053	-10.437106	0.145690	
1.359900	-1.173361	-10.391856	0.145846	
1.369900	-1.160034	-10.346257	0.146004	
1.379900	-1.161341	-10.300522	0.146165	
1.389900	-1.156670	-10.254871	0.146327	
1.399900	-1.154928	-10.209305	0.146490	
1.409900	-1.150406	-10.164006	0.146654	
1.419900	-1.144813	-10.118340	0.146820	
1.429900	-1.136949	-10.072568	0.146989	
1.439900	-1.128203	-10.026190	0.147161	
1.449900	-1.132114	-9.980034	0.147334	
1.459900	-1.135271	-9.934704	0.147506	
1.469900	-1.133271	-9.890046	0.147677	
1.479900	-1.131483	-9.845316	0.147850	
1.489900	-1.127964	-9.800732	0.148024	
1.499900	-1.121421	-9.756400	0.148199	
1.509900	-1.124807	-9.712313	0.148374	
1.519900	-1.129370	-9.669115	0.148548	
1.529900	-1.122343	-9.626219	0.148722	
1.539900	-1.118964	-9.583097	0.148898	
1.549900	-1.111475	-9.539765	0.149077	
1.559900	-1.099303	-9.495706	0.149260	
1.569900	-1.098666	-9.450994	0.149446	
1.579900	-1.099923	-9.406875	0.149633	
1.589900	-1.091306	-9.363011	0.149820	
1.599900	-1.097619	-9.319211	0.150008	
1.609900	-1.094903	-9.276154	0.150195	
1.619900	-1.089363	-9.233240	0.150383	
1.629900	-1.089200	-9.190424	0.150572	
1.639900	-1.073406	-9.147269	0.150765	
1.649900	-1.073817	-9.103830	0.150959	
1.659900	-1.072776	-9.060646	0.151155	
1.669900	-1.068282	-9.017611	0.151351	
1.679900	-1.060408	-8.974126	0.151551	
1.689900	-1.056045	-8.930459	0.151753	
1.699900	-1.043683	-8.886320	0.151959	
1.709900	-1.030782	-8.841359	0.152169	
1.719900	-1.023357	-8.795702	0.152384	
1.729900	-1.022942	-8.750459	0.152599	
1.739900	-1.023677	-8.705535	0.152814	
1.749900	-1.022157	-8.660863	0.153030	
1.759900	-1.019376	-8.616613	0.153246	
1.769900	-1.011403	-8.572312	0.153465	
1.779900	-1.019783	-8.528466	0.153683	
1.789900	-1.012334	-8.485113	0.153900	
1.799900	-1.008716	-8.441558	0.154121	
1.809900	-1.001819	-8.398014	0.154343	
1.819900	-0.988075	-8.353598	0.154570	
1.829900	-0.982991	-8.309130	0.154799	
1.839900	-0.975818	-8.264227	0.155032	
1.849900	-0.972899	-8.219318	0.155266	
1.859900	-0.963823	-8.174242	0.155503	
1.869900	-0.957297	-8.128941	0.155743	
1.879900	-0.950182	-8.083466	0.155986	
1.889900	-0.943164	-8.037571	0.156232	
1.899900	-0.941513	-7.991836	0.156479	
1.909900	-0.937342	-7.946284	0.156728	
1.919900	-0.930979	-7.900846	0.156978	
1.929900	-0.931507	-7.855599	0.157229	
1.939900	-0.921526	-7.810278	0.157482	
1.949900	-0.919942	-7.764821	0.157738	
1.959900	-0.921007	-7.719770	0.157994	
1.969900	-0.917568	-7.675067	0.158250	
1.979900	-0.915262	-7.630704	0.158507	
1.989900	-0.899726	-7.585751	0.158769	
1.999900	-0.908940	-7.541119	0.159030	
2.009900	-0.895993	-7.496742	0.159293	
2.019900	-0.891482	-7.451936	0.159560	
2.029900	-0.885458	-7.407099	0.159828	
2.039900	-0.882177	-7.362528	0.160098	
2.049900	-0.880488	-7.317848	0.160370	
2.059900	-0.882588	-7.274107	0.160640	
2.069900	-0.879294	-7.230451	0.160911	
2.079900	-0.869657	-7.186754	0.161184	
2.089900	-0.868054	-7.142588	0.161462	
2.099900	-0.875906	-7.099181	0.161738	
2.109900	-0.873222	-7.056803	0.162011	
2.119900	-0.872112	-7.014445	0.162286	
2.129900	-0.860803	-6.972126	0.162563	
2.139900	-0.852723	-6.929225	0.162844	
2.149900	-0.848758	-6.886267	0.163128	
2.159900	-0.841191	-6.843366	0.163414	
2.169900	-0.827176	-6.799955	0.163704	
2.179900	-0.824626	-6.756340	0.163996	
2.189900	-0.829027	-6.713224	0.164289	
2.199900	-0.826469	-6.670410	0.164582	
2.209900	-0.812080	-6.627603	0.164878	
2.219900	-0.799626	-6.583966	0.165179	
2.229900	-0.796346	-6.540094	0.165484	
2.239900	-0.791018	-6.496534	0.165789	
2.249900	-0.787657	-6.452978	0.166096	
2.259900	-0.786686	-6.409587	0.166405	
2.269900	-0.779823	-6.366185	0.166716	
2.279900	-0.770040	-6.322518	0.167031	
2.289900	-0.766044	-6.279079	0.167347	
2.299900	-0.759865	-6.235400	0.167666	
2.309900	-0.758153	-6.191946	0.167986	
2.319900	-0.752957	-6.148799	0.168307	
2.329900	-0.748070	-6.105950	0.168629	
2.339900	-0.743490	-6.062901	0.168953	
2.349900	-0.738480	-6.019788	0.169281	
2.359900	-0.734028	-5.976893	0.169610	
2.369900	-0.735181	-5.934383	0.169938	
2.379900	-0.722309	-5.891811	0.170270	
2.389900	-0.715098	-5.848796	0.170606	
2.399900	-0.701704	-5.805647	0.170946	
2.409900	-0.692027	-5.762162	0.171289	
2.419900	-0.685176	-5.718344	0.171637	
2.429900	-0.678042	-5.674797	0.171986	
2.439900	-0.681791	-5.631358	0.172337	
2.449900	-0.681822	-5.588459	0.172688	
2.459900	-0.681744	-5.546068	0.173037	
2.469900	-0.673662	-5.503721	0.173389	
2.479900	-0.666486	-5.461306	0.173744	
2.489900	-0.661359	-5.418906	0.174102	
2.499900	-0.648717	-5.376259	0.174463	
2.509900	-0.651573	-5.333851	0.174825	
2.519900	-0.638887	-5.291422	0.175190	
2.529900	-0.628755	-5.248824	0.175559	
2.539900	-0.619054	-5.206000	0.175932	
2.549900	-0.610087	-5.163388	0.176306	
2.559900	-0.606568	-5.120560	0.176685	
2.569900	-0.600295	-5.077655	0.177067	
2.579900	-0.591715	-5.034964	0.177450	
2.589900	-0.583408	-4.992305	0.177836	
2.599900	-0.578970	-4.949440	0.178226	
2.609900	-0.557888	-4.906364	0.178620	
2.619900	-0.534378	-4.862451	0.179024	
2.629900	-0.523063	-4.817956	0.179435	
2.639900	-0.518847	-4.773482	0.179849	
2.649900	-0.517319	-4.729391	0.180264	
2.659900	-0.510181	-4.685500	0.180680	
2.669900	-0.500522	-4.641626	0.181100	
2.679900	-0.484956	-4.597474	0.181526	
2.689900	-0.474510	-4.553339	0.181955	
2.699900	-0.470537	-4.509170	0.182388	
2.709900	-0.458792	-4.465112	0.182823	
2.719900	-0.447551	-4.420977	0.183264	
2.729900	-0.433510	-4.376597	0.183710	
2.739900	-0.428120	-4.332262	0.184160	
2.749900	-0.419673	-4.288087	0.184612	
2.759900	-0.414975	-4.244156	0.185067	
2.769900	-0.404975	-4.200320	0.185524	
2.779900	-0.396233	-4.156638	0.185985	
2.789900	-0.386007	-4.112938	0.186450	
2.799900	-0.379593	-4.069352	0.186918	
2.809900	-0.373872	-4.025933	0.187389	
2.819900	-0.362382	-3.982611	0.187864	
2.829900	-0.351914	-3.939396	0.188342	
2.839900	-0.336601	-3.896105	0.188826	
2.849900	-0.332034	-3.852911	0.189314	
2.859900	-0.321309	-3.809790	0.189806	
2.869900	-0.308615	-3.766872	0.190301	
2.879900	-0.295717	-3.723982	0.190801	
2.889900	-0.279748	-3.681050	0.191307	
2.899900	-0.280114	-3.638457	0.191815	
2.909900	-0.267985	-3.596168	0.192324	
2.919900	-0.265603	-3.554000	0.192838	
2.929900	-0.255963	-3.512095	0.193354	
2.939900	-0.254960	-3.470511	0.193871	
2.949900	-0.254544	-3.429207	0.194391	
2.959900	-0.246156	-3.388259	0.194911	
2.969900	-0.232265	-3.347446	0.195436	
2.979900	-0.222441	-3.306750	0.195965	
2.989900	-0.213026	-3.266266	0.196499	
2.999900	-0.200015	-3.225925	0.197037	
3.009900	-0.185957	-3.185706	0.197580	
3.019900	-0.167821	-3.145587	0.198130	
3.029900	-0.157275	-3.105688	0.198684	
3.039900	-0.144378	-3.065936	0.199245	
3.049900	-0.134263	-3.026433	0.199810	
3.059900	-0.122971	-2.987169	0.200379	
3.069900	-0.112707	-2.948168	0.200953	
3.079900	-0.094436	-2.909395	0.201532	
3.089900	-0.088239	-2.870914	0.202115	
3.099900	-0.074489	-2.832736	0.202702	
3.109900	-0.062586	-2.794839	0.203294	
3.119900	-0.046870	-2.757246	0.203890	
3.129900	-0.025230	-2.719938	0.204494	
3.139900	-0.011152	-2.682939	0.205107	
3.149900	0.004363	-2.646295	0.205726	
3.159900	0.022750	-2.610025	0.206351	
3.169900	0.044543	-2.574169	0.206985	
3.179900	0.063565	-2.538757	0.207626	
3.189900	0.076194	-2.503775	0.208272	
3.199900	0.094154	-2.469270	0.208925	
