-0.024000000000000	0.142609569857852
-0.023991500000000	0.000086401410452
-0.023983000000000	0.005871357865423
-0.023974500000000	0.010984561195231
-0.023966000000000	-0.035953345862201
-0.023957500000000	-0.086856201232420
-0.023949000000000	-0.047879930270971
-0.023940500000000	-0.042574588672985
-0.023932000000000	-0.107997284671552
-0.023923500000000	-0.049070183388631
-0.023915000000000	-0.056029817320426
-0.023906500000000	-0.062390559862934
-0.023898000000000	0.019693889680941
-0.023889500000000	-0.089386145820242
-0.023881000000000	0.043596133636881
-0.023872500000000	0.137061921427326
-0.023864000000000	0.340452624963773
-0.023855500000000	0.303385044594937
-0.023847000000000	0.171968442242835
-0.023838500000000	0.262891911036239
-0.023830000000000	0.010269355929641
-0.023821500000000	-0.048233876121537
-0.023813000000000	0.010517574716895
-0.023804500000000	-0.028567046450257
-0.023796000000000	-0.038639067003625
-0.023787500000000	-0.019122108925994
-0.023779000000000	0.010279646056788
-0.023770500000000	-0.097879472519906
-0.023762000000000	-0.060842870075442
-0.023753500000000	-0.096015857967914
-0.023745000000000	-0.127761244674191
-0.023736500000000	0.002029428987598
-0.023728000000000	-0.034557682465685
-0.023719500000000	0.001035177700767
-0.023711000000000	-0.077931282817173
-0.023702500000000	-0.018293869681082
-0.023694000000000	-0.153690810254898
-0.023685500000000	-0.102657518885479
-0.023677000000000	-0.052769435760693
-0.023668500000000	-0.065294025087349
-0.023660000000000	-0.051981841654322
-0.023651500000000	-0.065637022234674
-0.023643000000000	-0.012609840673253
-0.023634500000000	0.075591047934338
-0.023626000000000	0.414306323434989
-0.023617500000000	0.284308791811878
-0.023609000000000	0.315702186127337
-0.023600500000000	0.352645983708408
-0.023592000000000	0.215427020105159
-0.023583500000000	0.102593085550936
-0.023575000000000	-0.013975550973941
-0.023566500000000	-0.047342100253512
-0.023558000000000	-0.035167746277996
-0.023549500000000	-0.011686055147099
-0.023541000000000	-0.042789294971511
-0.023532500000000	0.016374861508230
-0.023524000000000	-0.020365993074153
-0.023515500000000	0.008112294414411
-0.023507000000000	-0.031588796914813
-0.023498500000000	-0.024352422576939
-0.023490000000000	-0.009250195413890
-0.023481500000000	0.012423122397530
-0.023473000000000	0.006575434890180
-0.023464500000000	-0.005566297743968
-0.023456000000000	-0.015605205697720
-0.023447500000000	-0.036584353160450
-0.023439000000000	0.005304923568534
-0.023430500000000	-0.003095770529433
-0.023422000000000	-0.007724190452891
-0.023413500000000	-0.033399894414484
-0.023405000000000	-0.027354763362162
-0.023396500000000	-0.004991119473585
-0.023388000000000	-0.055863578658679
-0.023379500000000	-0.023448465927211
-0.023371000000000	-0.075863331177605
